run_id,timestamp,mode,pipeline,seed_track_id,seed_artist,seed_title,playlist_length,random_seed,sonic_weight,genre_weight,genre_method,min_genre_similarity,genre_gate_mode,transition_floor,transition_gamma,hard_floor,center_transitions,alpha,beta,gamma,alpha_schedule,similarity_floor,max_pool_size,max_artist_fraction,min_gap,sonic_variant,edge_hybrid_mean,edge_hybrid_median,edge_hybrid_p10,edge_hybrid_min,edge_sonic_mean,edge_sonic_median,edge_sonic_p10,edge_sonic_min,edge_genre_mean,edge_genre_median,edge_genre_p10,edge_genre_min,edge_transition_mean,edge_transition_median,edge_transition_p10,edge_transition_min,tracks_below_genre_threshold,edges_with_very_low_genre,seed_sim_mean,seed_sim_min,unique_artists,max_artist_percentage,adjacency_violations,min_gap_violations,cap_violations,below_floor_count,below_similarity_floor,genre_gate_rejected,artist_cap_rejected,adjacency_rejected,min_gap_rejected,transition_floor_rejected,total_candidates_considered
20251216_151925_dynamic_1c347ff0,20251216_151925,dynamic,ds,1c347ff04e65adf7923a9e3927ab667a,fela kuti africa 70,Kalakuta Show,30,0,0.65,0.35,cosine,0.4,hard,0.3,1.0,True,False,0.55,0.45,0.04,arc,0.3,1200,0.125,6,raw,0.7174776197389139,0.7457769167627379,0.5224237189470067,0.3752297413689766,0.9991111950978792,0.9992646428183513,0.9981829066077447,0.9970810916561295,0.9227292270495974,0.9999999403953552,0.6365379571914673,0.5256859064102173,0.9981842563300379,0.9990942750385351,0.995898602162496,0.9905205693829513,0,0,0.7268950324142835,0.3752297413689766,28,0.1,0,0,0,0,29940,0,1426,0,0,0,34099
