position,track_id,artist_key,artist_name,title,duration_ms,seed_sim,genres
0,ac056e4b6b1bcdc36e576ee13659900f,tops,TOPS,Way to be Loved,,1.0,
1,05d23d4bc23e7eb756a1db9eba8d60f9,stevie wonder,Stevie Wonder,Summer Soft,,0.9440511734704862,
2,8c0f3058daee50733e5aafaf2cc06f82,marvin gaye,Marvin Gaye,Distant Lover (Alternate Mix 1),,0.9680490421568193,
3,6b5818e04017f0c9e9342cd89cf55516,jackson 5,Jackson 5,True Love Can Be Beautiful,,0.9433225370762183,
4,5aa72adaa3797440ff56ed0e1c52476b,the temptations,The Temptations,I Need Your Lovin',,0.9450337222887167,
5,23e4e5619bdad24cbcda1cad98a97c41,aaliyah,Aaliyah,I Care 4 U,,0.9136394833195474,
6,268abc9d1ae84b0f155279d1c3412928,sly the family stone,Sly & The Family Stone,Time,,0.8605099590270513,
7,144d5dc0ca8bad3214691e248b9428be,tops,TOPS,2 Shy,,0.8889059162933982,
8,42921a7f4caa7964a124be9ae8c09d05,mariah carey,Mariah Carey,Anytime You Need a Friend (Extended Mix),,0.8810842968573135,
9,b25c17b44f0fd1ffaffb733513b3543c,curtis mayfield,Curtis Mayfield,Move On Up,,0.8401278005455715,
10,a3f02d846c1ef4f131c3e2e819a2b5be,the supremes,The Supremes,Ask Any Girl,,0.9372504914239352,
11,f6116e211cbe00bec07dc38bd06daec2,isaac hayes,Isaac Hayes,Ike's Rap VI,,0.9156052558379038,
12,f4e46151f1abeb258ab0af679c5e4225,marvin gaye,Marvin Gaye,Why Did I Choose You (1973 Version),,0.9018709116892933,
13,0b578ee41e42b8f7cc6798294d7684d5,aaliyah,Aaliyah,Those Were The Days,,0.9650911041723242,
14,5dc5d98049620655aec570e0753965ac,tops,Tops,Take Down,,0.9502001457964855,
15,e61049a40eae323c5f8d4256be22e7dd,patrice rushen,Patrice Rushen,I Need You Love,,0.8458703923513345,
16,92ef890d8fbe8a6d131ad9897e68b513,jackson 5,Jackson 5,I Found That Girl,,0.8653357916199029,
17,cfbb5b9efb391cb4df9dca07ee94cc00,the temptations,The Temptations,Love Is a Hurtin' Thing,,0.9282683885631043,
18,85e1a8a201f3e207a3183add4ef883bc,sade,Sade,Smooth Operator,,0.8268880950177413,
19,b1326477eed3ec3890bfcff08b871c53,marvin gaye,Marvin Gaye,I Won't Cry Anymore (1973 Version),,0.8462664069447314,
20,e5eb567b2f0b3fbc067047249eb5408b,stevie wonder,Stevie Wonder,Easy Goin' Evening (My Mama's Call),,0.9759035400613923,
21,c1b358574ba146166f1ec117e0ba683b,tops,TOPS,Sleeptalker,,0.9382110290831128,
22,417c9c8c8016ab673beb5738bc9fede4,james brown,James Brown,Doing The Best I Can,,0.8148557724629698,
23,765bedaf4aebd82ae66c706b14c559bb,jackson 5,Jackson 5,Don't Know Why I Love You,,0.862051177590704,
24,082a1904dc78c43d87b734d72e3cda49,the temptations,The Temptations,Gonna Keep on Tryin' Till I Win Your Love,,0.9428034381444351,
25,001905b8917adf80661687e199f385be,durand jones the indications,Durand Jones & The Indications,Sea Gets Hotter,,0.876193393091193,
26,25d72e40d0f41cd8a7b94b4d064a27da,marvin gaye,Marvin Gaye,Song #2 (Instrumental),,0.8667575376255668,
27,3720d0d0b2987d9526420dcf139d1eaf,stevie wonder,Stevie Wonder,Knocks Me Off My Feet,,0.9790111359368023,
28,ca6a8239b1c51863c0fa3e0d83f637e5,sly the family stone,Sly & The Family Stone,Runnin' Away ,,0.9453552386402767,
29,39fdf21934dc6883eca20550ec28721d,aaliyah,Aaliyah,I Refuse,,0.8355640740713047,
