position,prev_track_id,next_track_id,prev_artist,next_artist,sonic_sim,genre_sim,hybrid_sim,transition_sim,transition_raw,transition_centered,below_floor,same_artist
0,bee37246b632df7dcb8fd0d7d6194306,606b9217e1873f1221d5d674cdef255b,weyes blood,jim o rourke,0.9966883475337875,0.8276044130325317,0.7761917389462945,0.9994689232258762,0.9994689232258762,0.9994689232258762,False,False
1,606b9217e1873f1221d5d674cdef255b,96688060175216e0cf3f6a9289e2ea12,jim o rourke,grizzly bear,0.9986375257793622,0.8713843822479248,0.7545386351709742,0.9885326584770878,0.9885326584770878,0.9885326584770878,False,False
2,96688060175216e0cf3f6a9289e2ea12,bf6d7ca76680165cb7630da14516d341,grizzly bear,feist,0.9996415273766506,0.8728159070014954,0.7081179016461175,0.998677388820949,0.998677388820949,0.998677388820949,False,False
3,bf6d7ca76680165cb7630da14516d341,9922a6ca2d2dccef81ee6bafd6f4d939,feist,the clientele,0.998867174601178,0.9043868184089661,0.5500439343767244,0.9964939043168666,0.9964939043168666,0.9964939043168666,False,False
4,9922a6ca2d2dccef81ee6bafd6f4d939,eb77acd6d73a1a8a35013907c2e6354b,the clientele,fiona apple,0.9985758642404755,0.8799859285354614,0.5930707726901632,0.9984083890314833,0.9984083890314833,0.9984083890314833,False,False
5,eb77acd6d73a1a8a35013907c2e6354b,a1486685d89f081d429ab50ab3b04179,fiona apple,the lemon twigs,0.9992125360178528,0.8851156234741211,0.5928361555799607,0.9953033078915485,0.9953033078915485,0.9953033078915485,False,False
6,a1486685d89f081d429ab50ab3b04179,4c0c341d80cd2a907a5f45f79021caa2,the lemon twigs,weyes blood,0.9998440189207676,0.8252034187316895,0.6430478617029969,0.9994958305749295,0.9994958305749295,0.9994958305749295,False,False
7,4c0c341d80cd2a907a5f45f79021caa2,cb1bec0c69694b4bb9efbeb0439a5c8a,weyes blood,sufjan stevens,0.9984573310444826,0.8149930834770203,0.7103655339257174,0.9985032699555473,0.9985032699555473,0.9985032699555473,False,False
8,cb1bec0c69694b4bb9efbeb0439a5c8a,60cf68c7ca7b6c978546eb16bc1ea2a4,sufjan stevens,richard dawson,0.9997442781322805,0.8417102694511414,0.7481316683579522,0.9996519833503954,0.9996519833503954,0.9996519833503954,False,False
9,60cf68c7ca7b6c978546eb16bc1ea2a4,a912dcfc55b62deec4e048e62e35576a,richard dawson,grizzly bear,0.9990034798517172,0.8980362415313721,0.7863417575542158,0.9993284154159058,0.9993284154159058,0.9993284154159058,False,False
10,a912dcfc55b62deec4e048e62e35576a,2848986b33996fc918cbaae3ff75beaa,grizzly bear,the flaming lips,0.9988043167010813,0.8633866310119629,0.5141565093739741,0.995199310113099,0.995199310113099,0.995199310113099,False,False
11,2848986b33996fc918cbaae3ff75beaa,bd48f35e0d55bd0d6be626259c17537a,the flaming lips,belle and sebastian,0.9980924658688503,0.7598971128463745,0.4440934777625398,0.9953334022726168,0.9953334022726168,0.9953334022726168,False,False
12,bd48f35e0d55bd0d6be626259c17537a,70f8916534cc1608fa3fd1c2c01ce4a2,belle and sebastian,bill callahan bonnie prince billy,0.9988773427311772,0.8272360563278198,0.6272526866678438,0.9990499190350379,0.9990499190350379,0.9990499190350379,False,False
13,70f8916534cc1608fa3fd1c2c01ce4a2,a49d385f3d67eedefbc4828c0caaf345,bill callahan bonnie prince billy,weyes blood,0.9988499702877531,0.7518767714500427,0.6467588099014303,0.9997813073606793,0.9997813073606793,0.9997813073606793,False,False
14,a49d385f3d67eedefbc4828c0caaf345,cf484c354bce6967aab23aea4d920a73,weyes blood,fleet foxes,0.9982423293855345,0.8652432560920715,0.5248987769166282,0.9839075102483459,0.9839075102483459,0.9839075102483459,False,False
15,cf484c354bce6967aab23aea4d920a73,acd17a4372e81ac008a8d62cc42a24bb,fleet foxes,vampire weekend,0.9996078020874094,0.8145984411239624,0.4661280531517401,0.985829402148082,0.985829402148082,0.985829402148082,False,False
16,acd17a4372e81ac008a8d62cc42a24bb,e625b4da88107c82a489d6cc8e938768,vampire weekend,grizzly bear,0.9986918533887261,0.8403236269950867,0.39994959738356617,0.9822019014443804,0.9822019014443804,0.9822019014443804,False,False
17,e625b4da88107c82a489d6cc8e938768,44446daaf81eecc9a8da6185b7dbdbbb,grizzly bear,of montreal,0.9994732990692557,0.8277828097343445,0.5488397760915101,0.9990720406505939,0.9990720406505939,0.9990720406505939,False,False
18,44446daaf81eecc9a8da6185b7dbdbbb,60f4787d0b36fab06d08c3dc5491fb15,of montreal,fiona apple,0.9996805583957574,0.862147331237793,0.5103131953903761,0.99919850746253,0.99919850746253,0.99919850746253,False,False
19,60f4787d0b36fab06d08c3dc5491fb15,2a1f45447a3231afe758f26d89c85f86,fiona apple,the clientele,0.9995242546369143,0.8799859285354614,0.6509362256584231,0.9983503354817922,0.9983503354817922,0.9983503354817922,False,False
20,2a1f45447a3231afe758f26d89c85f86,fb2b5741eed97ba6c2c8ea6f081f2cc8,the clientele,weyes blood,0.9992435120606243,0.8816815614700317,0.7276544352682393,0.9991229996600527,0.9991229996600527,0.9991229996600527,False,False
21,fb2b5741eed97ba6c2c8ea6f081f2cc8,4b72e4a5ee15a16fee3359b7389c7e89,weyes blood,jim o rourke,0.9965062245228031,0.8276044130325317,0.6934498528815856,0.9963601821041884,0.9963601821041884,0.9963601821041884,False,False
22,4b72e4a5ee15a16fee3359b7389c7e89,cfe92bf1b3a94aff96489eac52aeae33,jim o rourke,the lemon twigs,0.9973259006390075,0.6389308571815491,0.464704433174178,0.986701602480382,0.986701602480382,0.986701602480382,False,False
23,cfe92bf1b3a94aff96489eac52aeae33,7a77ad1d2ad004c8ee1a37b52d043a70,the lemon twigs,grizzly bear,0.9992291044356052,0.8013107180595398,0.41903072217129966,0.9952501413031972,0.9952501413031972,0.9952501413031972,False,False
24,7a77ad1d2ad004c8ee1a37b52d043a70,0723a06ea66918be8f9557e22e60f4ea,grizzly bear,feist,0.999007513672804,0.8728159070014954,0.7294142737352979,0.9993596014018756,0.9993596014018756,0.9993596014018756,False,False
25,0723a06ea66918be8f9557e22e60f4ea,20ee38e3a77d434f7686f4743a5a2cc5,feist,fiona apple,0.998681407056047,0.8663313388824463,0.4833157732179632,0.996556388082954,0.996556388082954,0.996556388082954,False,False
