run_id,timestamp,mode,pipeline,seed_track_id,seed_artist,seed_title,playlist_length,random_seed,sonic_weight,genre_weight,genre_method,min_genre_similarity,genre_gate_mode,transition_floor,transition_gamma,hard_floor,center_transitions,alpha,beta,gamma,alpha_schedule,similarity_floor,max_pool_size,max_artist_fraction,min_gap,sonic_variant,edge_hybrid_mean,edge_hybrid_median,edge_hybrid_p10,edge_hybrid_min,edge_sonic_mean,edge_sonic_median,edge_sonic_p10,edge_sonic_min,edge_genre_mean,edge_genre_median,edge_genre_p10,edge_genre_min,edge_transition_mean,edge_transition_median,edge_transition_p10,edge_transition_min,tracks_below_genre_threshold,edges_with_very_low_genre,seed_sim_mean,seed_sim_min,unique_artists,max_artist_percentage,adjacency_violations,min_gap_violations,cap_violations,below_floor_count,below_similarity_floor,genre_gate_rejected,artist_cap_rejected,adjacency_rejected,min_gap_rejected,transition_floor_rejected,total_candidates_considered
20251216_041438_dynamic_217ca230,20251216_041438,dynamic,ds,217ca230e96b4ce9597469be5e6e84a9,marvin gaye,Let's Get It On,30,0,0.75,0.25,ensemble,0.25,hard,0.3,1.0,True,False,0.55,0.45,0.04,arc,0.3,1200,0.125,6,raw,0.8082424621172887,0.8070836755246271,0.715492750931842,0.627354814370775,0.9982940213512769,0.9990936810374847,0.9964119135914733,0.9875604154720478,0.8794454603359617,0.8781597018241882,0.7926980972290039,0.7700312733650208,0.9984555814581509,0.9992064867553581,0.9977748135934019,0.9871030424323021,0,0,0.8146343800467123,0.627354814370775,18,0.13333333333333333,0,0,0,0,31621,0,1883,0,0,0,34099
