position,track_id,artist_key,artist_name,title,duration_ms,seed_sim,genres
0,ac056e4b6b1bcdc36e576ee13659900f,tops,TOPS,Way to be Loved,,1.0,
1,f6e5c1eb1db4c7f298125087e5546115,marvin gaye,Marvin Gaye,The Shadow Of Your Smile (1973 Version),,0.8383174507230521,
2,05d23d4bc23e7eb756a1db9eba8d60f9,stevie wonder,Stevie Wonder,Summer Soft,,0.8554209604397743,
3,2557c9f6facb2700a01481f22ed2f150,mariah carey,Mariah Carey,Whenever You Call,,0.760221077265496,
4,23e4e5619bdad24cbcda1cad98a97c41,aaliyah,Aaliyah,I Care 4 U,,0.8755586741490923,
5,6b5818e04017f0c9e9342cd89cf55516,jackson 5,Jackson 5,True Love Can Be Beautiful,,0.8094911798915748,
6,5aa72adaa3797440ff56ed0e1c52476b,the temptations,The Temptations,I Need Your Lovin',,0.8673094914118226,
7,144d5dc0ca8bad3214691e248b9428be,tops,TOPS,2 Shy,,0.743757958881227,
8,ca6a8239b1c51863c0fa3e0d83f637e5,sly the family stone,Sly & The Family Stone,Runnin' Away ,,0.7523703344834872,
9,e61049a40eae323c5f8d4256be22e7dd,patrice rushen,Patrice Rushen,I Need You Love,,0.7437176569667978,
10,417c9c8c8016ab673beb5738bc9fede4,james brown,James Brown,Doing The Best I Can,,0.7327475204540287,
11,f4e46151f1abeb258ab0af679c5e4225,marvin gaye,Marvin Gaye,Why Did I Choose You (1973 Version),,0.804764845532251,
12,84387273d77851276e757846385ea9ff,sade,SADE,Jezebel,,0.7572122243992417,
13,1598d19bb3b770f3782533feb15c37d4,curtis mayfield,Curtis Mayfield,Underground,,0.6042293811389362,
14,ec5349a37910683d893cc596d747a461,tops,TOPS,Circle the Dark,,0.7813133082590044,
15,68638ff6193eb0a158dbc82f94883895,isaac hayes,Isaac Hayes,Runnin' Out Of Fools,,0.7674411995357612,
16,001905b8917adf80661687e199f385be,durand jones the indications,Durand Jones & The Indications,Sea Gets Hotter,,0.7650014989114201,
17,90ee9aa128cbb022e3a6f012d3bac921,smokey robinson the miracles,Smokey Robinson & The Miracles,Choosey Beggar,,0.7074202713295645,
18,9b1bea268a362db486cdd4f60bb1d59c,marvin gaye,Marvin Gaye,After The Dance,,0.7538987780749709,
19,496d46a3100e45111606856a843dbb37,stevie wonder,Stevie Wonder,Something To Say,,0.8300050454398233,
20,17b529632332ddab58a2c379c423261f,mariah carey,Mariah Carey,Looking In,,0.7434053645968547,
21,3412d8e18f7c3288e8310775cd8e203d,tops,TOPS,Superstition Future,,0.6817946366542013,
22,082a1904dc78c43d87b734d72e3cda49,the temptations,The Temptations,Gonna Keep on Tryin' Till I Win Your Love,,0.5888396220555464,
23,b3b587b0089c66cb4883ef51ee964ba4,solange,Solange,Scales,,0.7543664048771179,
24,92ef890d8fbe8a6d131ad9897e68b513,jackson 5,Jackson 5,I Found That Girl,,0.6435489518475687,
25,0d42cd91161dfcc8be9db976910651eb,marvin gaye,Marvin Gaye,Mandota,,0.8535390567644522,
26,018ffca3d00f1cdd00d5f09a7aa1e145,stevie wonder,Stevie Wonder,Joy Inside My Tears,,0.8763993085569102,
27,268abc9d1ae84b0f155279d1c3412928,sly the family stone,Sly & The Family Stone,Time,,0.7760417727839006,
28,4f68d2e0f7d5c1704bd15b238d6077cd,aaliyah,Aaliyah,At Your Best (You Are Love),,0.8689305416374181,
29,cfbb5b9efb391cb4df9dca07ee94cc00,the temptations,The Temptations,Love Is a Hurtin' Thing,,0.7952239707702176,
