position,track_id,artist_key,artist_name,title,duration_ms,seed_sim,genres
0,004dc1889f46e03cd39d154291c1e9e5,jonny nash,Jonny Nash,October Song,,1.0,
1,314c36a7213060207b34ab2039d0ea37,cantoma,Cantoma,Suomi,,0.6504308286109515,
2,8dde0d13938064a4a7a09f6c2277c248,soshi takeda,Soshi Takeda,Flower,,0.6033948042723467,
3,aa764589c195dfa0f78f3f60360ad16d,waka wakah,Waka Wakah,03 Medecine,,0.48773142645610057,
4,43b50d13f928e8715e8d097f60a06b3f,huerco s,Huerco S.,Kraanvogel,,0.5290126893841665,
5,2feb0bff0921281c3a64776200de0bff,hampshire foat,Hampshire & Foat,Galaxies Like Grains of Sand,,0.6242343235805834,
6,85db79726dde56f84c403dd5ea297e2e,john carroll kirby,John Carroll Kirby,Tiptoe To The Grave,,0.5813270579436629,
7,6032f4c49fe7e68833f82372427da6fa,jonny nash,Jonny Nash,Theories,,0.6813581116419503,
8,ccd2348a20a1b8996053c3d76e346967,gigi masin,Gigi Masin,Snake Theory,,0.5402429475378957,
9,fb695830a3133c205d2a3b8cea5abbec,helado negro,Helado Negro,I Just Want To Wake Up With You,,0.176556715853973,
10,ebe47e7cb7c2f9907d3c1d89040f0ca1,molly lewis,Molly Lewis,Cabana de Mel,,0.5030614597910089,
11,f5d9ccc3ec64e80fa6d2eb201f296fbc,hiroshi yoshimura,Hiroshi Yoshimura,To • Ki • Me • Ki (Heart Beats),,0.14365555534780894,
12,7886e99cb25b52d871cc404ba7349459,huerco s,Huerco S.,Lifeblood,,0.6115008819399381,
13,2a51e780f92c0f7926251e0f82e0c9ab,north americans,North Americans,Going Steady,,0.7088507874533507,
14,aa75a232d585d584adc06edd30fe475a,jonny nash,Jonny Nash,Silver Sand,,0.4698503666350299,
15,df92c5e703a18cf1b024242efb5ad52c,joseph shabason,Joseph Shabason,Fire on the Ridge,,0.4154682946708081,
16,2acbfbe42ce4ea9b61087904646b32f9,sandro perri,Sandro Perri,Time (You Got Me),,0.3012344096429506,
17,1f4c283d9c4931ef0352f5442b77d26c,wombo,Wombo,Fairy Rust,,0.37324524031365813,
18,17d1522517c495259e4f25ee6cd86d6c,stan getz luiz bonfa,Stan Getz & Luiz Bonfa,O Morro Nao Tem Vez,,0.2163447571329347,
19,78265381f67fabdc6aa4c4ab81dcd36d,container,Container,Leaker,,0.09126880436851982,
20,ec1ecb4eb4eaefe5f4dc20659661ba33,claude young,Claude Young,Acid Wash Conflict,,0.9426362073097326,
21,1517a41248e736f41595a08f275f63d8,jonny nash,Jonny Nash,Future Friends,,0.47402752409947607,
22,57debac0f55cc01ca0f8d51f0833e872,valium aggelein,Valium Aggelein,Spies,,0.4252038486416128,
23,5d8111bd0644dcd4a033c71f3f41affe,cantoma,Cantoma,Under The Stars,,0.3752081096155815,
24,717de7e6046fb7155aca8909b2c6c4c1,makaya mccraven,Makaya McCraven,Pharaoh's Intro,,0.38786213414656734,
25,96887ce9769859e6310679f39fa31934,la synthesis,LA Synthesis,The Beacon,,0.6488088225201323,
26,b7a1c867397fb1000fec47cd1f0d2dac,michel gonet,Michel Gonet,Speed Fire,,0.4438391654330806,
27,dbf58cadab7d4a431e9913c92ac81d02,eva808,Eva808,Exchange (Welcome To London Vocal),,0.40938983169607224,
28,a74887d95131f585a009d460b3e9611e,stars of the lid,Stars of the Lid,Mullholland,,0.5351340025102894,
29,204113751d2d4bba4497baa1e11b6828,suso s iz suzanne kraft,Suso Sáiz & Suzanne Kraft,Smoke,,0.6557911647262145,
