position,prev_track_id,next_track_id,prev_artist,next_artist,sonic_sim,genre_sim,hybrid_sim,transition_sim,transition_raw,transition_centered,below_floor,same_artist
0,5b78debacd8a7adfc6476fb4c2ad3315,cbf61fd1059f73673e92c329b7fac74e,sufjan stevens,nick drake,0.998112355610457,0.8262805938720703,0.8262666394640101,0.9964343061643092,0.9964343061643092,0.9964343061643092,False,False
1,cbf61fd1059f73673e92c329b7fac74e,686d1c3c431e72da87a689721c91963d,nick drake,phoebe bridgers,0.9946762811774716,0.8509330749511719,0.7843116578556492,0.9953470449470818,0.9953470449470818,0.9953470449470818,False,False
2,686d1c3c431e72da87a689721c91963d,cf484c354bce6967aab23aea4d920a73,phoebe bridgers,fleet foxes,0.9994697675292596,0.9061635136604309,0.9070404267899773,0.9961461126555048,0.9961461126555048,0.9961461126555048,False,False
3,cf484c354bce6967aab23aea4d920a73,674251e0033a9e23f831278487a43d94,fleet foxes,richard dawson,0.9984950712889119,0.9210180640220642,0.8397175959746057,0.989094505782204,0.989094505782204,0.989094505782204,False,False
4,674251e0033a9e23f831278487a43d94,9f114dfc3cecade003a0fba34a939a7b,richard dawson,cameron winter,0.9980075147262928,0.9132758378982544,0.8254933254177639,0.9976814406511213,0.9976814406511213,0.9976814406511213,False,False
5,9f114dfc3cecade003a0fba34a939a7b,a49d385f3d67eedefbc4828c0caaf345,cameron winter,weyes blood,0.9959339533396844,0.8228809237480164,0.5741594847036503,0.9918276648063208,0.9918276648063208,0.9918276648063208,False,False
6,a49d385f3d67eedefbc4828c0caaf345,30687745cfaf62ab6b76f7a722fc3890,weyes blood,sufjan stevens,0.9844122358673579,0.8209987282752991,0.7148078583366668,0.9979457527003167,0.9979457527003167,0.9979457527003167,False,False
7,30687745cfaf62ab6b76f7a722fc3890,03809fbaf940d3475e76ab8c9e4eb2ec,sufjan stevens,nick drake,0.9955082950620001,0.8262805938720703,0.8238998116764193,0.9668581366593166,0.9668581366593166,0.9668581366593166,False,False
8,03809fbaf940d3475e76ab8c9e4eb2ec,f3d038bf0661f149376a32ab3f69fa6f,nick drake,grizzly bear,0.9940053773452575,0.7181987762451172,0.5860803961578797,0.9936827490176494,0.9936827490176494,0.9936827490176494,False,False
9,f3d038bf0661f149376a32ab3f69fa6f,23827cd04b69cd0d0b201ee0301fe72d,grizzly bear,phoebe bridgers,0.9938156006580509,0.7779739499092102,0.6907495266289543,0.9976094295063395,0.9976094295063395,0.9976094295063395,False,False
10,23827cd04b69cd0d0b201ee0301fe72d,acd17a4372e81ac008a8d62cc42a24bb,phoebe bridgers,vampire weekend,0.9997526791790503,0.6983012557029724,0.48611931492054683,0.9989451716412958,0.9989451716412958,0.9989451716412958,False,False
11,acd17a4372e81ac008a8d62cc42a24bb,ff3e1741817f82699077c44721629215,vampire weekend,jim o rourke,0.9842584890454684,0.7422409653663635,0.5444931417650005,0.9963041848184828,0.9963041848184828,0.9963041848184828,False,False
12,ff3e1741817f82699077c44721629215,c26913f3fcc0f5f63f369073fd24d40b,jim o rourke,nico,0.9988305659847286,0.8469356298446655,0.7986860395477058,0.9821118248447593,0.9821118248447593,0.9821118248447593,False,False
13,c26913f3fcc0f5f63f369073fd24d40b,12b28a8b5d5744ddce17fb0f92d263c6,nico,sufjan stevens,0.9888309561850672,0.7593640685081482,0.641777120982035,0.9938641297929608,0.9938641297929608,0.9938641297929608,False,False
14,12b28a8b5d5744ddce17fb0f92d263c6,b26c8090f124f7386579a2c1c9e622de,sufjan stevens,nick drake,0.9937661103780441,0.8262805938720703,0.8324958440668735,0.9962929424193808,0.9962929424193808,0.9962929424193808,False,False
15,b26c8090f124f7386579a2c1c9e622de,bf6d7ca76680165cb7630da14516d341,nick drake,feist,0.9961543239542432,0.7438503503799438,0.6103925477980102,0.9966455533371417,0.9966455533371417,0.9966455533371417,False,False
16,bf6d7ca76680165cb7630da14516d341,2ff9b1c14df38598c19c5e1c87e2b456,feist,phoebe bridgers,0.9980905556235978,0.7728675603866577,0.6520287934723534,0.9974787317428103,0.9974787317428103,0.9974787317428103,False,False
17,2ff9b1c14df38598c19c5e1c87e2b456,60cf68c7ca7b6c978546eb16bc1ea2a4,phoebe bridgers,richard dawson,0.9919629295028347,0.8781435489654541,0.7844073726835026,0.9922603354166801,0.9922603354166801,0.9922603354166801,False,False
18,60cf68c7ca7b6c978546eb16bc1ea2a4,eed3929f6f53e35eb329b8268e4cd9ff,richard dawson,the clientele,0.9995643514684016,0.8002690076828003,0.6699692989986108,0.9993988461352002,0.9993988461352002,0.9993988461352002,False,False
19,eed3929f6f53e35eb329b8268e4cd9ff,6ef77af6fe0fd2bb2a3ede7b16434ef3,the clientele,fleet foxes,0.9957495584837348,0.8720773458480835,0.6593275092062256,0.9966813053850061,0.9966813053850061,0.9966813053850061,False,False
20,6ef77af6fe0fd2bb2a3ede7b16434ef3,735d8da428a31e35005cb6cb24c2e162,fleet foxes,sufjan stevens,0.998459389733824,0.831367552280426,0.7257966453518305,0.9964583144767193,0.9964583144767193,0.9964583144767193,False,False
21,735d8da428a31e35005cb6cb24c2e162,fd6cef2bffc9d2060a89882e0826633c,sufjan stevens,nick drake,0.9897991838937388,0.8262805938720703,0.8218762931333399,0.9986794506441221,0.9986794506441221,0.9986794506441221,False,False
22,fd6cef2bffc9d2060a89882e0826633c,865f5e7a4f1c8d0cd0a59df20bea82f5,nick drake,cameron winter,0.9985346773882472,0.8545863032341003,0.768885785465827,0.9951253124942893,0.9951253124942893,0.9951253124942893,False,False
23,865f5e7a4f1c8d0cd0a59df20bea82f5,3ddb1791e0cef4de15115907bb3a3278,cameron winter,phoebe bridgers,0.9993698237580403,0.9314010739326477,0.9251930022734384,0.9982069340243397,0.9982069340243397,0.9982069340243397,False,False
24,3ddb1791e0cef4de15115907bb3a3278,401f366643e2a31ce067b7dffe2803f3,phoebe bridgers,richard dawson,0.9805153456202506,0.8781435489654541,0.8089817753118538,0.9948006782876517,0.9948006782876517,0.9948006782876517,False,False
25,401f366643e2a31ce067b7dffe2803f3,cf81f948cc5442bf17505622f72bb02d,richard dawson,kyle m,0.9998627804527737,0.791144073009491,0.6460519420018641,0.9985372533106894,0.9985372533106894,0.9985372533106894,False,False
