run_id,timestamp,mode,pipeline,seed_track_id,seed_artist,seed_title,playlist_length,random_seed,sonic_weight,genre_weight,genre_method,min_genre_similarity,genre_gate_mode,transition_floor,transition_gamma,hard_floor,center_transitions,alpha,beta,gamma,alpha_schedule,similarity_floor,max_pool_size,max_artist_fraction,min_gap,sonic_variant,edge_hybrid_mean,edge_hybrid_median,edge_hybrid_p10,edge_hybrid_min,edge_sonic_mean,edge_sonic_median,edge_sonic_p10,edge_sonic_min,edge_genre_mean,edge_genre_median,edge_genre_p10,edge_genre_min,edge_transition_mean,edge_transition_median,edge_transition_p10,edge_transition_min,tracks_below_genre_threshold,edges_with_very_low_genre,seed_sim_mean,seed_sim_min,unique_artists,max_artist_percentage,adjacency_violations,min_gap_violations,cap_violations,below_floor_count,below_similarity_floor,genre_gate_rejected,artist_cap_rejected,adjacency_rejected,min_gap_rejected,transition_floor_rejected,total_candidates_considered
20251216_035100_dynamic_4afa1f98,20251216_035100,dynamic,ds,4afa1f98bfd3bc9c108f131584cd0532,jay reatard,It's So Easy,30,0,0.65,0.35,weighted_jaccard,0.25,hard,0.3,1.0,True,False,0.55,0.45,0.04,arc,0.3,1200,0.125,6,raw,0.6900942132462515,0.6838010694099227,0.6047422516001466,0.569923521914848,0.9995426979787451,0.9996502690772069,0.9990048169141506,0.9984181138463585,0.7411906236204607,0.7862441539764404,0.5097736120223999,0.28339940309524536,0.999440112316786,0.9995285056216329,0.9988512098588225,0.9985600421965389,0,0,0.700424406138043,0.569923521914848,24,0.13333333333333333,0,0,0,0,28618,0,4281,0,0,0,34099
