position,prev_track_id,next_track_id,prev_artist,next_artist,sonic_sim,genre_sim,hybrid_sim,transition_sim,transition_raw,transition_centered,below_floor,same_artist
0,ac056e4b6b1bcdc36e576ee13659900f,05d23d4bc23e7eb756a1db9eba8d60f9,tops,stevie wonder,0.999494382206244,0.8633233308792114,0.9440511734704862,0.9988814464791396,0.9988814464791396,0.9988814464791396,False,False
1,05d23d4bc23e7eb756a1db9eba8d60f9,f6e5c1eb1db4c7f298125087e5546115,stevie wonder,marvin gaye,0.9991817001528116,0.9475663304328918,0.9680490421568193,0.9972187116008754,0.9972187116008754,0.9972187116008754,False,False
2,f6e5c1eb1db4c7f298125087e5546115,6b5818e04017f0c9e9342cd89cf55516,marvin gaye,jackson 5,0.9948681164569412,0.9413784146308899,0.9433225370762183,0.9923650256863684,0.9923650256863684,0.9923650256863684,False,False
3,6b5818e04017f0c9e9342cd89cf55516,5aa72adaa3797440ff56ed0e1c52476b,jackson 5,the temptations,0.9990216107733944,0.9500008225440979,0.9450337222887167,0.9996326843654167,0.9996326843654167,0.9996326843654167,False,False
4,5aa72adaa3797440ff56ed0e1c52476b,23e4e5619bdad24cbcda1cad98a97c41,the temptations,aaliyah,0.9992158947864043,0.8900019526481628,0.9136394833195474,0.9990663232366046,0.9990663232366046,0.9990663232366046,False,False
5,23e4e5619bdad24cbcda1cad98a97c41,268abc9d1ae84b0f155279d1c3412928,aaliyah,sly the family stone,0.997868786329922,0.8204127550125122,0.8605099590270513,0.9996631990448039,0.9996631990448039,0.9996631990448039,False,False
6,268abc9d1ae84b0f155279d1c3412928,144d5dc0ca8bad3214691e248b9428be,sly the family stone,tops,0.9956659556258003,0.8543906807899475,0.8889059162933982,0.9954664483572045,0.9954664483572045,0.9954664483572045,False,False
7,144d5dc0ca8bad3214691e248b9428be,42921a7f4caa7964a124be9ae8c09d05,tops,mariah carey,0.9988738900942988,0.7729127407073975,0.8810842968573135,0.9992137963798068,0.9992137963798068,0.9992137963798068,False,False
8,42921a7f4caa7964a124be9ae8c09d05,1598d19bb3b770f3782533feb15c37d4,mariah carey,curtis mayfield,0.9995199037499761,0.7920427918434143,0.8401278005455715,0.9998144747333031,0.9998144747333031,0.9998144747333031,False,False
9,1598d19bb3b770f3782533feb15c37d4,a3f02d846c1ef4f131c3e2e819a2b5be,curtis mayfield,the supremes,0.9982422771003591,0.8848172426223755,0.9372504914239352,0.989685342015536,0.989685342015536,0.989685342015536,False,False
10,a3f02d846c1ef4f131c3e2e819a2b5be,f6116e211cbe00bec07dc38bd06daec2,the supremes,isaac hayes,0.9962852598325306,0.8622593283653259,0.9156052558379038,0.997781150458504,0.997781150458504,0.997781150458504,False,False
11,f6116e211cbe00bec07dc38bd06daec2,f4e46151f1abeb258ab0af679c5e4225,isaac hayes,marvin gaye,0.9994170928297764,0.8542929887771606,0.9018709116892933,0.9982323440275109,0.9982323440275109,0.9982323440275109,False,False
12,f4e46151f1abeb258ab0af679c5e4225,018ffca3d00f1cdd00d5f09a7aa1e145,marvin gaye,stevie wonder,0.9978254144650883,0.9475663304328918,0.9650911041723242,0.9993644552699271,0.9993644552699271,0.9993644552699271,False,False
13,018ffca3d00f1cdd00d5f09a7aa1e145,ec5349a37910683d893cc596d747a461,stevie wonder,tops,0.9953699102381168,0.8633233308792114,0.9502001457964855,0.9841478014696343,0.9841478014696343,0.9841478014696343,False,False
14,ec5349a37910683d893cc596d747a461,e61049a40eae323c5f8d4256be22e7dd,tops,patrice rushen,0.9989243996805774,0.7609375715255737,0.8458703923513345,0.9963273736210246,0.9963273736210246,0.9963273736210246,False,False
