run_id,timestamp,mode,pipeline,seed_track_id,seed_artist,seed_title,playlist_length,random_seed,sonic_weight,genre_weight,genre_method,min_genre_similarity,genre_gate_mode,transition_floor,transition_gamma,hard_floor,center_transitions,alpha,beta,gamma,alpha_schedule,similarity_floor,max_pool_size,max_artist_fraction,min_gap,sonic_variant,edge_hybrid_mean,edge_hybrid_median,edge_hybrid_p10,edge_hybrid_min,edge_sonic_mean,edge_sonic_median,edge_sonic_p10,edge_sonic_min,edge_genre_mean,edge_genre_median,edge_genre_p10,edge_genre_min,edge_transition_mean,edge_transition_median,edge_transition_p10,edge_transition_min,tracks_below_genre_threshold,edges_with_very_low_genre,seed_sim_mean,seed_sim_min,unique_artists,max_artist_percentage,adjacency_violations,min_gap_violations,cap_violations,below_floor_count,below_similarity_floor,genre_gate_rejected,artist_cap_rejected,adjacency_rejected,min_gap_rejected,transition_floor_rejected,total_candidates_considered
20251216_003807_dynamic_24560540,20251216_003807,dynamic,ds,245605408d2c8a532b13ca6a71b1352f,built to spill,Carry the Zero,30,0,0.65,0.35,ensemble,0.25,hard,0.3,1.0,True,False,0.55,0.45,0.04,arc,0.3,1200,0.125,6,raw,0.7522093347023906,0.7457402478107998,0.6931408902609453,0.4968875129548448,0.9991332304613934,0.9994386585159561,0.9981978649234763,0.9960730402331741,0.8140481134940838,0.8518866896629333,0.6760248899459839,0.2824406027793884,0.9987087102628935,0.999155768403255,0.9971112881695154,0.9949441449235475,0,0,0.7604690235456443,0.4968875129548448,23,0.13333333333333333,0,0,0,0,25441,0,7458,0,0,0,34099
