position,prev_track_id,next_track_id,prev_artist,next_artist,sonic_sim,genre_sim,hybrid_sim,transition_sim,transition_raw,transition_centered,below_floor,same_artist
0,89f67bd19c13c2c481bd583206ce44d9,8395381824acef4e251c53f42fc7f66f,aaliyah,mariah carey,0.9998677339876878,0.9319581389427185,0.956182266513022,0.999827583989331,0.999827583989331,0.999827583989331,False,False
1,8395381824acef4e251c53f42fc7f66f,c22a6414588b517418c298f6da73b827,mariah carey,marvin gaye,0.9997730035136551,0.8570541143417358,0.9390370903858235,0.9997495164433391,0.9997495164433391,0.9997495164433391,False,False
2,c22a6414588b517418c298f6da73b827,c1ce2ed218e630dc081387291003d14e,marvin gaye,d angelo,0.9990421067026541,0.8282824158668518,0.9080897696948239,0.999652426692842,0.999652426692842,0.999652426692842,False,False
3,c1ce2ed218e630dc081387291003d14e,05d23d4bc23e7eb756a1db9eba8d60f9,d angelo,stevie wonder,0.9990994656586807,0.8664935827255249,0.8758721733378995,0.9989597673033991,0.9989597673033991,0.9989597673033991,False,False
4,05d23d4bc23e7eb756a1db9eba8d60f9,921f02634bb5f680fc4c2e8d0d361663,stevie wonder,kashif,0.9951663550187707,0.859677791595459,0.8380893677792832,0.998370450554785,0.998370450554785,0.998370450554785,False,False
5,921f02634bb5f680fc4c2e8d0d361663,0e9354403e7890f52d38929a72808acc,kashif,the temptations,0.999433435216574,0.8468225598335266,0.8476931801566022,0.9996178632335969,0.9996178632335969,0.9996178632335969,False,False
6,0e9354403e7890f52d38929a72808acc,e542768b5c50f20da3a9ee817689cb2d,the temptations,frank ocean,0.9997036757864336,0.8688275814056396,0.8302225108579712,0.9997141141949669,0.9997141141949669,0.9997141141949669,False,False
7,e542768b5c50f20da3a9ee817689cb2d,8ef565d669074a36c4fb2d4e28ac81d5,frank ocean,aaliyah,0.9994128072970269,0.9318594336509705,0.9151593621364223,0.9990824318199623,0.9990824318199623,0.9990824318199623,False,False
8,8ef565d669074a36c4fb2d4e28ac81d5,e895ad743b31fe49aff848e1cf845a64,aaliyah,solange,0.9997080088144854,0.9269605278968811,0.912480756852379,0.9995306457378227,0.9995306457378227,0.9995306457378227,False,False
9,e895ad743b31fe49aff848e1cf845a64,018fffa19c331528846691fd7e6d1d20,solange,durand jones the indications,0.9997802399814584,0.9656462669372559,0.8992408984998909,0.9995486426980643,0.9995486426980643,0.9995486426980643,False,False
10,018fffa19c331528846691fd7e6d1d20,64846653bd0168e8ce6fd1a28f7b2a2f,durand jones the indications,tops,0.9993797804554854,0.8440715670585632,0.8843238891714148,0.9989293775192398,0.9989293775192398,0.9989293775192398,False,False
11,64846653bd0168e8ce6fd1a28f7b2a2f,e5242fd6cdb31a9862cac9681e7c5f84,tops,jackson 5,0.9990558036455092,0.9407290816307068,0.9455237827209495,0.9991387854188847,0.9991387854188847,0.9991387854188847,False,False
12,e5242fd6cdb31a9862cac9681e7c5f84,a3f02d846c1ef4f131c3e2e819a2b5be,jackson 5,the supremes,0.999971914639556,0.9248105883598328,0.9515130188012513,0.999803379493461,0.999803379493461,0.999803379493461,False,False
13,a3f02d846c1ef4f131c3e2e819a2b5be,ee57195d8ae78f0b413420e6e8352e74,the supremes,michael jackson,0.9993604618177543,0.8349919319152832,0.7735230074429993,0.9993701837264409,0.9993701837264409,0.9993701837264409,False,False
14,ee57195d8ae78f0b413420e6e8352e74,7c29bb95f959037d5b3155f722cfc5a0,michael jackson,aaliyah,0.9997953395085043,0.8737205266952515,0.898718410369756,0.999318971240471,0.999318971240471,0.999318971240471,False,False
15,7c29bb95f959037d5b3155f722cfc5a0,c6f631940f87a71014f9a57b72a7b9c7,aaliyah,patrice rushen,0.9984358559457772,0.8435672521591187,0.8910581270362475,0.9997230560058027,0.9997230560058027,0.9997230560058027,False,False
16,c6f631940f87a71014f9a57b72a7b9c7,212a04c0acdde52f45e1ed37429c4890,patrice rushen,sade,0.9998290385991213,0.846236526966095,0.8422386993222353,0.9978414832946838,0.9978414832946838,0.9978414832946838,False,False
17,212a04c0acdde52f45e1ed37429c4890,67345d7f7c945c0187b96a549ccfda7b,sade,yaya bey,0.998842474506893,0.8348327279090881,0.74831372124145,0.9981077899304871,0.9981077899304871,0.9981077899304871,False,False
18,67345d7f7c945c0187b96a549ccfda7b,2e88b1c3ae4cfa5eabc1bacb79b2b67d,yaya bey,maxwell,0.9987257718497885,0.9043735861778259,0.949678843027949,0.9991081414425268,0.9991081414425268,0.9991081414425268,False,False
19,2e88b1c3ae4cfa5eabc1bacb79b2b67d,1dd561b015a67dfcb85a9a17f961c776,maxwell,sza,0.9996203373432426,0.8501861095428467,0.830995300834517,0.9963568768190529,0.9963568768190529,0.9963568768190529,False,False
20,1dd561b015a67dfcb85a9a17f961c776,29244db79bb4c6ab2a0abe37890e47d9,sza,erykah badu,0.9993649576941029,0.8425584435462952,0.8701790068046231,0.997490333403871,0.997490333403871,0.997490333403871,False,False
21,29244db79bb4c6ab2a0abe37890e47d9,99c91598434025b5cd6da96d14512e96,erykah badu,aaliyah,0.9991305090565579,0.8464436531066895,0.8924799906463537,0.9969313371949062,0.9969313371949062,0.9969313371949062,False,False
22,99c91598434025b5cd6da96d14512e96,7a3c8d3c67ab0cede0cd3503b14f6aa7,aaliyah,mariah carey,0.999864924209088,0.948641836643219,0.9591506309064268,0.998380907300222,0.998380907300222,0.998380907300222,False,False
23,7a3c8d3c67ab0cede0cd3503b14f6aa7,c371f1f81551610ac54a9a3261ccbb15,mariah carey,marvin gaye,0.9995500050548728,0.8570541143417358,0.9433659894623567,0.9992760431784198,0.9992760431784198,0.9992760431784198,False,False
24,c371f1f81551610ac54a9a3261ccbb15,1598d19bb3b770f3782533feb15c37d4,marvin gaye,curtis mayfield,0.9995296142487774,0.8806630969047546,0.9441503289213402,0.9998596181559817,0.9998596181559817,0.9998596181559817,False,False
25,1598d19bb3b770f3782533feb15c37d4,1fff7f30261af72345b9922b6e8bd9e8,curtis mayfield,d angelo,0.998730238845663,0.8223164081573486,0.8297162551977139,0.9986755674714566,0.9986755674714566,0.9986755674714566,False,False
26,1fff7f30261af72345b9922b6e8bd9e8,eda4186a9674ef8eccfca63fd385a2ad,d angelo,stevie wonder,0.9975393150910906,0.8664935827255249,0.8759194536011116,0.9978067933309145,0.9978067933309145,0.9978067933309145,False,False
27,eda4186a9674ef8eccfca63fd385a2ad,a1b10b7f8156c84d4e8e5d07fe7f0ea6,stevie wonder,lizzo,0.9994713666947046,0.8306787014007568,0.7830318344201241,0.9998849893885361,0.9998849893885361,0.9998849893885361,False,False
28,a1b10b7f8156c84d4e8e5d07fe7f0ea6,69db1faa1d2b0249246b5d45444af353,lizzo,kashif,0.9998097656489565,0.8070821166038513,0.8511926762529234,0.9997663116898282,0.9997663116898282,0.9997663116898282,False,False
