position,prev_track_id,next_track_id,prev_artist,next_artist,sonic_sim,genre_sim,hybrid_sim,transition_sim,transition_raw,transition_centered,below_floor,same_artist
0,5bbb5c1c2481bca6cfefde01466129e2,feb47a07ed0f0f06fc22206ad3649bbe,bill evans,mccoy tyner,0.9838605334219636,0.9334027767181396,0.9825366158950002,0.9681926679623947,0.9681926679623947,0.9681926679623947,False,False
1,feb47a07ed0f0f06fc22206ad3649bbe,1853566610a287df9c0e5b4c94d927cf,mccoy tyner,bill evans trio,0.9970327713913583,0.9310962557792664,0.9735440627744529,0.9969743908153571,0.9969743908153571,0.9969743908153571,False,False
2,1853566610a287df9c0e5b4c94d927cf,dbe3b138ac68a5dd44964e9b34c0325e,bill evans trio,ahmad jamal,0.9989976712726589,0.9487811923027039,0.974972901382769,0.9977895389033977,0.9977895389033977,0.9977895389033977,False,False
3,dbe3b138ac68a5dd44964e9b34c0325e,258cae77f9aec04714ed89b25660ec07,ahmad jamal,wayne shorter,0.9893199253946319,0.903878927230835,0.942187820848243,0.9971242942608721,0.9971242942608721,0.9971242942608721,False,False
4,258cae77f9aec04714ed89b25660ec07,6e79216cd252b0136f69aa55dc653f27,wayne shorter,charles mingus,0.9887624701567963,0.9050583243370056,0.9617399214703881,0.9918515203389269,0.9918515203389269,0.9918515203389269,False,False
5,6e79216cd252b0136f69aa55dc653f27,d13bfbc91ad7d496b983db089b12602a,charles mingus,john coltrane,0.9993979258853375,0.8862398266792297,0.9825639950484282,0.9981298709383565,0.9981298709383565,0.9981298709383565,False,False
6,d13bfbc91ad7d496b983db089b12602a,8999dfdec52915c55969f213c130572e,john coltrane,shelly manne,0.9970848258653181,0.8782393932342529,0.977686834710305,0.9976177386240921,0.9976177386240921,0.9976177386240921,False,False
7,8999dfdec52915c55969f213c130572e,8b3c66bb9f1565238c54ac939d0ada7b,shelly manne,milt jackson,0.996699825936356,0.9111227989196777,0.9593334610157083,0.9990659737662084,0.9990659737662084,0.9990659737662084,False,False
8,8b3c66bb9f1565238c54ac939d0ada7b,53c888c322d3b04e14acb78ed1c09410,milt jackson,john coltrane quartet,0.998431524380749,0.8517764210700989,0.8938406262800386,0.9997005669004333,0.9997005669004333,0.9997005669004333,False,False
9,53c888c322d3b04e14acb78ed1c09410,7ce64a513179639ed7a8c3b89cce1829,john coltrane quartet,joe henderson,0.9994422821887317,0.9182994365692139,0.9359373416101843,0.9955689123561718,0.9955689123561718,0.9955689123561718,False,False
10,7ce64a513179639ed7a8c3b89cce1829,0389590bd538409c536315667d674409,joe henderson,eric dolphy,0.9938030303898878,0.9663820862770081,0.974629217738816,0.9932654335216431,0.9932654335216431,0.9932654335216431,False,False
11,0389590bd538409c536315667d674409,51550ad1c9bf16afd742ab55aa4e71b9,eric dolphy,miles davis,0.9936511330806987,0.8715198040008545,0.8916326584662427,0.9941477845626846,0.9941477845626846,0.9941477845626846,False,False
12,51550ad1c9bf16afd742ab55aa4e71b9,8bee3634fbfd42c14bd71eac32df1d50,miles davis,kenny burrell,0.9930646353414492,0.9335588812828064,0.8979457047540921,0.995887593218843,0.995887593218843,0.995887593218843,False,False
13,8bee3634fbfd42c14bd71eac32df1d50,a87c4b4d9aa77b56c6a0b4c36c0e19e7,kenny burrell,freddie hubbard,0.9635360677211524,0.9305385947227478,0.9074281456067808,0.9854852464708543,0.9854852464708543,0.9854852464708543,False,False
14,a87c4b4d9aa77b56c6a0b4c36c0e19e7,8c6b0985fc66afd87ea26ae8af101690,freddie hubbard,dexter gordon,0.9987563347959357,0.7926425933837891,0.9204008265669567,0.9981307943552483,0.9981307943552483,0.9981307943552483,False,False
15,8c6b0985fc66afd87ea26ae8af101690,253086a774a6c02e56099a8951f85091,dexter gordon,max roach,0.9978487202797591,0.8359218835830688,0.9382768251702795,0.9991088099410564,0.9991088099410564,0.9991088099410564,False,False
