position,prev_track_id,next_track_id,prev_artist,next_artist,sonic_sim,genre_sim,hybrid_sim,transition_sim,transition_raw,transition_centered,below_floor,same_artist
0,217ca230e96b4ce9597469be5e6e84a9,ba64b9b07a6caf26e0b2f16d73d3c8b7,marvin gaye,stevie wonder,0.9989085551313169,0.9475663304328918,0.9830407981803165,0.9993716929220741,0.9993716929220741,0.9993716929220741,False,False
1,ba64b9b07a6caf26e0b2f16d73d3c8b7,69e1a3b7d645ec6d9d66ad39c93d7da4,stevie wonder,the temptations,0.9999260435450497,0.9673455953598022,0.9849904666113678,0.999950154705948,0.999950154705948,0.999950154705948,False,False
2,69e1a3b7d645ec6d9d66ad39c93d7da4,6c767b41762e9f4dbb739ac234c3703c,the temptations,tops,0.9988869695158169,0.9539214968681335,0.9463833974712782,0.999090730323494,0.999090730323494,0.999090730323494,False,False
3,6c767b41762e9f4dbb739ac234c3703c,7f1cfe35ccebab59cc66c44e3315bdbf,tops,jackson 5,0.9979622435843898,0.9407290816307068,0.946890838845803,0.9988753019819115,0.9988753019819115,0.9988753019819115,False,False
4,7f1cfe35ccebab59cc66c44e3315bdbf,a3f02d846c1ef4f131c3e2e819a2b5be,jackson 5,the supremes,0.9990209464286474,0.9248105883598328,0.935111107707342,0.9988932013439988,0.9988932013439988,0.9988932013439988,False,False
5,a3f02d846c1ef4f131c3e2e819a2b5be,3eff1265ebcc144a7521b356633881a0,the supremes,sly the family stone,0.9952921874161941,0.9120230078697205,0.9415321906474644,0.9968757925563574,0.9968757925563574,0.9968757925563574,False,False
6,3eff1265ebcc144a7521b356633881a0,1598d19bb3b770f3782533feb15c37d4,sly the family stone,curtis mayfield,0.9991587768820644,0.8819141983985901,0.9627761660563129,0.9987032560825062,0.9987032560825062,0.9987032560825062,False,False
7,1598d19bb3b770f3782533feb15c37d4,7c29bb95f959037d5b3155f722cfc5a0,curtis mayfield,aaliyah,0.9995172743380575,0.8236615657806396,0.8723100564396913,0.993348596745051,0.993348596745051,0.993348596745051,False,False
8,7c29bb95f959037d5b3155f722cfc5a0,32255870c53aaae441af4c2cf22e65cd,aaliyah,isaac hayes,0.9994245584903602,0.7793459296226501,0.8503319631337333,0.9997842740282494,0.9997842740282494,0.9997842740282494,False,False
9,32255870c53aaae441af4c2cf22e65cd,915342216b69c2b9a22c33186afd1bd0,isaac hayes,durand jones the indications,0.9992900673667631,0.874943196773529,0.8922419232256729,0.9984519064166533,0.9984519064166533,0.9984519064166533,False,False
10,915342216b69c2b9a22c33186afd1bd0,2f1676f577891c047e54f2e38849bdad,durand jones the indications,marvin gaye,0.9998193435736031,0.8781597018241882,0.9250524497854864,0.9995630168725345,0.9995630168725345,0.9995630168725345,False,False
11,2f1676f577891c047e54f2e38849bdad,1829f34c01b309b1b5c4c49e97e007bf,marvin gaye,patrice rushen,0.9995642525794325,0.8711494207382202,0.9185507641380277,0.9998163308683825,0.9998163308683825,0.9998163308683825,False,False
12,1829f34c01b309b1b5c4c49e97e007bf,baf808894ef8e75deb3746fb975529d8,patrice rushen,mariah carey,0.9998132222290613,0.8123452663421631,0.879568527312368,0.998931743531325,0.998931743531325,0.998931743531325,False,False
13,baf808894ef8e75deb3746fb975529d8,a7dd0e861e6c8dcbe4a7c6b8df715435,mariah carey,maxwell,0.9986544602673044,0.8831013441085815,0.8553973609934414,0.9976025865826539,0.9976025865826539,0.9976025865826539,False,False
14,a7dd0e861e6c8dcbe4a7c6b8df715435,8fdd20ebd6c8d0e74a8a93410a6743f9,maxwell,stevie wonder,0.9993557984092896,0.8925372958183289,0.8899772505794111,0.9990398543637359,0.9990398543637359,0.9990398543637359,False,False
15,8fdd20ebd6c8d0e74a8a93410a6743f9,dd96cf0c7238b8be9610331414fc9aea,stevie wonder,the temptations,0.9998951353819443,0.9673455953598022,0.9812230532589421,0.9992157615309766,0.9992157615309766,0.9992157615309766,False,False
16,dd96cf0c7238b8be9610331414fc9aea,7357e230583c173cc6c904b2e933b279,the temptations,tops,0.9991416708093924,0.9539214968681335,0.9536277551734632,0.9985184668536643,0.9985184668536643,0.9985184668536643,False,False
17,7357e230583c173cc6c904b2e933b279,9a7705a7ca17b967928b9663de096337,tops,marvin gaye,0.9993707133325269,0.9584911465644836,0.9666080171275281,0.9991257896434882,0.9991257896434882,0.9991257896434882,False,False
18,9a7705a7ca17b967928b9663de096337,e5242fd6cdb31a9862cac9681e7c5f84,marvin gaye,jackson 5,0.9993077785526683,0.9413784146308899,0.9627166675675078,0.9992442859637113,0.9992442859637113,0.9992442859637113,False,False
19,e5242fd6cdb31a9862cac9681e7c5f84,fdca027318ce0d9908eb8e291ae8ecc0,jackson 5,yaya bey,0.9994154009929808,0.8677765727043152,0.8221196659223734,0.9996373411489751,0.9996373411489751,0.9996373411489751,False,False
20,fdca027318ce0d9908eb8e291ae8ecc0,0f7029bdb5bdcc1fb31657c00fef9b8c,yaya bey,plunky oneness of juju,0.9998634922826778,0.9165303707122803,0.9200466660393767,0.9997355887823038,0.9997355887823038,0.9997355887823038,False,False
21,0f7029bdb5bdcc1fb31657c00fef9b8c,a35b42a52272c55112a94998fbcf0eec,plunky oneness of juju,stevie wonder,0.9999154655809335,0.9171372652053833,0.8698165377411888,0.9997646637360339,0.9997646637360339,0.9997646637360339,False,False
22,a35b42a52272c55112a94998fbcf0eec,88c706665d92c5f8a58ff319bb234894,stevie wonder,the temptations,0.999836593703264,0.9673455953598022,0.9782635508935547,0.9997136801962874,0.9997136801962874,0.9997136801962874,False,False
23,88c706665d92c5f8a58ff319bb234894,0179a1da07349c5755995a70f59fb330,the temptations,tops,0.9984163767706755,0.9539214968681335,0.9393298351334718,0.9978693305479296,0.9978693305479296,0.9978693305479296,False,False
24,0179a1da07349c5755995a70f59fb330,8056b3d2d2f4e98522e2324dbbd9123d,tops,marvin gaye,0.9997196711645882,0.9584911465644836,0.9580614299225504,0.999774418544697,0.999774418544697,0.999774418544697,False,False
25,8056b3d2d2f4e98522e2324dbbd9123d,5d3db752aa252229330d4de78f0c2e89,marvin gaye,jackson 5,0.9993111525736152,0.9413784146308899,0.951225379755581,0.9995113356085237,0.9995113356085237,0.9995113356085237,False,False
26,5d3db752aa252229330d4de78f0c2e89,e339d37692edadd8b6bcdd9a82d0151e,jackson 5,the supremes,0.9996998707236069,0.9248105883598328,0.9323969055278782,0.9996424482037937,0.9996424482037937,0.9996424482037937,False,False
27,e339d37692edadd8b6bcdd9a82d0151e,88957233985c78997a4f8ba41c81cde5,the supremes,d angelo,0.9971348355653151,0.7850650548934937,0.8487784933350598,0.9979999383555396,0.9979999383555396,0.9979999383555396,False,False
28,88957233985c78997a4f8ba41c81cde5,1d2446b80bf7529e690eeae5049ab746,d angelo,stevie wonder,0.999677561007493,0.8664935827255249,0.8779879444475848,0.9954462694849325,0.9954462694849325,0.9954462694849325,False,False
