position,track_id,artist_key,artist_name,title,duration_ms,seed_sim,genres
0,ac056e4b6b1bcdc36e576ee13659900f,tops,TOPS,Way to be Loved,,1.0,
1,05d23d4bc23e7eb756a1db9eba8d60f9,stevie wonder,Stevie Wonder,Summer Soft,,0.911551921026611,
2,8c0f3058daee50733e5aafaf2cc06f82,marvin gaye,Marvin Gaye,Distant Lover (Alternate Mix 1),,0.9348568307903152,
3,6b5818e04017f0c9e9342cd89cf55516,jackson 5,Jackson 5,True Love Can Be Beautiful,,0.9017586880431918,
4,5aa72adaa3797440ff56ed0e1c52476b,the temptations,The Temptations,I Need Your Lovin',,0.9229795201223095,
5,23e4e5619bdad24cbcda1cad98a97c41,aaliyah,Aaliyah,I Care 4 U,,0.8859897032263852,
6,2557c9f6facb2700a01481f22ed2f150,mariah carey,Mariah Carey,Whenever You Call,,0.9205121122441152,
7,144d5dc0ca8bad3214691e248b9428be,tops,TOPS,2 Shy,,0.8555733523624693,
8,ca6a8239b1c51863c0fa3e0d83f637e5,sly the family stone,Sly & The Family Stone,Runnin' Away ,,0.847215737374642,
9,1598d19bb3b770f3782533feb15c37d4,curtis mayfield,Curtis Mayfield,Underground,,0.9270183358097452,
10,b1326477eed3ec3890bfcff08b871c53,marvin gaye,Marvin Gaye,I Won't Cry Anymore (1973 Version),,0.8893813874472564,
11,018ffca3d00f1cdd00d5f09a7aa1e145,stevie wonder,Stevie Wonder,Joy Inside My Tears,,0.9389673938233122,
12,08f432218bfa444c78ffbc353a2c0430,isaac hayes,Isaac Hayes,Something,,0.9022190038896026,
13,ad1ebedb3efa007ede3088178f0d7c5d,mariah carey,Mariah Carey,Outside,,0.8792487009959961,
14,c1b358574ba146166f1ec117e0ba683b,tops,TOPS,Sleeptalker,,0.8149870696861249,
15,a3f02d846c1ef4f131c3e2e819a2b5be,the supremes,The Supremes,Ask Any Girl,,0.8491840542027781,
16,85e1a8a201f3e207a3183add4ef883bc,sade,Sade,Smooth Operator,,0.7866571353929145,
17,f4e46151f1abeb258ab0af679c5e4225,marvin gaye,Marvin Gaye,Why Did I Choose You (1973 Version),,0.8171005445952143,
18,3720d0d0b2987d9526420dcf139d1eaf,stevie wonder,Stevie Wonder,Knocks Me Off My Feet,,0.947049510857045,
19,417c9c8c8016ab673beb5738bc9fede4,james brown,James Brown,Doing The Best I Can,,0.8826886020551952,
20,92ef890d8fbe8a6d131ad9897e68b513,jackson 5,Jackson 5,I Found That Girl,,0.8280981031035927,
21,3412d8e18f7c3288e8310775cd8e203d,tops,TOPS,Superstition Future,,0.8484435524547599,
22,cfbb5b9efb391cb4df9dca07ee94cc00,the temptations,The Temptations,Love Is a Hurtin' Thing,,0.8668037963213648,
23,001905b8917adf80661687e199f385be,durand jones the indications,Durand Jones & The Indications,Sea Gets Hotter,,0.8384927397435988,
24,aa6c826a2a2d644e7aa61e6f7cc9df95,marvin gaye,Marvin Gaye,This Will Make You Laugh (1973 Version),,0.7881500621807364,
25,e5eb567b2f0b3fbc067047249eb5408b,stevie wonder,Stevie Wonder,Easy Goin' Evening (My Mama's Call),,0.9450807699016136,
26,a36b3e6e3da40082c1e8d7c1ee3ff013,mariah carey,Mariah Carey,Just to Hold You Once Again,,0.8940172424313415,
27,765bedaf4aebd82ae66c706b14c559bb,jackson 5,Jackson 5,Don't Know Why I Love You,,0.8363144537739191,
28,90ee9aa128cbb022e3a6f012d3bac921,smokey robinson the miracles,Smokey Robinson & The Miracles,Choosey Beggar,,0.8222785406369606,
29,082a1904dc78c43d87b734d72e3cda49,the temptations,The Temptations,Gonna Keep on Tryin' Till I Win Your Love,,0.8059177054778986,
