position,track_id,artist_key,artist_name,title,duration_ms,seed_sim,genres
0,012bc46f5d8d23a37f9018169c421727,built to spill,Built to Spill,Strange,,1.0,
1,a5281b5bb8931ebe12ed9fe78db9921c,pavement,Pavement,Space Ghost Theme I,,0.8614804254517296,
2,e7f7b1fba90c7156b4b6a66f5654f125,dinosaur jr,Dinosaur Jr.,Pieces,,0.7419281070214249,
3,2abb7004d6a6f55a49991ae23ddf487a,teen suicide,teen suicide,benzo,,0.7124425095127495,
4,6a0d0b21540a15cbcd5e3d303bafc73a,interpol,Interpol,"Stella was a diver and she was always down (Live at Palacio de los Deportes, Mexico City, 2005)",,0.746293300658374,
5,d9b05ee76d4993016cb99d3fc2a870c7,krill,Krill,Squirrels,,0.8086717921735831,
6,1118935542e8e4603fb5ea16113ad566,wet leg,Wet Leg,Oh No,,0.7778624491608851,
7,f3bae2e623167abe1f059b4c689a2629,built to spill,Built to Spill,Temporarily Blind,,0.7795187892006123,
8,9204a8e75897c7c3099ffc992872e8a6,fugazi,Fugazi,Bad Mouth,,0.743672996099648,
9,7de6c966faa120ccb0693c432744dfb3,jay reatard,Jay Reatard,Man of Steel,,0.6240596834805359,
10,5f65e1b2a1accd33b0bb9f03ab3d778f,truth club,Truth Club,Siphon,,0.730539248546892,
11,6e1f5a99acea327c4a854d0a6f1d6cd1,lost sounds,Lost Sounds,Ophelia,,0.8482691452262874,
12,ccbb4b6fefab63cc170723e09051c5ba,balkans,Balkans,Let You Have It,,0.8850290698852357,
13,630515151041e51415cb238590bcead0,dead kennedys,Dead Kennedys,Anarchy For Sale,,0.8474692649871787,
14,76e304dcf2449bdd3a8a48f0daeacb11,sebadoh,Sebadoh,Supernatural Force,,0.6716794253710217,
15,04c0e66f83c422c1a113cf72765d66c9,rozwell kid,Rozwell Kid,Gummy,,0.8044200910623264,
16,e8a1b001519cf8b35c41b1aaf58939c7,krill,Krill,Mom,,0.7098262281017713,
17,052635cf2d4084215b1f947dfec4d9f3,the get up kids,The Get Up Kids,Red Letter Day,,0.7144634296570216,
18,9cbac1c89128439b4295e6c4fcb30644,marcy playground,Marcy Playground,Poppies,,0.7340253355851389,
19,51a1a24f843444d2cad35546c9c18cab,ought,Ought,Celebration,,0.7638466521686562,
20,51a3b88614e763d1eba1b5f425034ba6,pavement,Pavement,Perfume-V,,0.7481589672375565,
21,4edbece42329c100b3c711e1ca3aa964,built to spill,Built to Spill,Sidewalk,,0.7254682687354534,
22,e13a2d599e8822c0d5a2cc733e8ed612,the lost sounds,The Lost Sounds,1620 Echles St.,,0.7202736897569045,
23,999c053697e39376f9c0a7f7041d7ae5,dinosaur jr,Dinosaur Jr,Does It Float,,0.7457402478107998,
24,46e7089415aa183a6609c8a99f852610,ramones,Ramones,I Don't Wanna Go Down to the Basement,,0.6985062564834261,
25,dbfe1f48bdfbcea55c04be89f5e33ce2,feeble little horse,feeble little horse,18 Kids,,0.4968875129548448,
26,c2f3dcfac30d5b31dd94ea8a04f02504,clap your hands say yeah,Clap Your Hands Say Yeah,Some Loud Thunder,,0.8286543678856094,
27,f9094764a690fbe9b24a2274b1c9b64f,pavement,Pavement,Fin [BBC Radio 1],,0.8268206820626685,
28,001b21c9ddf6a0650baa12270698b984,built to spill,Built to Spill,The Plan,,0.8011884391573034,
29,d5c0cf484e0a6b2e90c67c95ba6b3082,marbled eye,Marbled Eye,Leisure,,0.7168743309336887,
