position,prev_track_id,next_track_id,prev_artist,next_artist,sonic_sim,genre_sim,hybrid_sim,transition_sim,transition_raw,transition_centered,below_floor,same_artist
0,217ca230e96b4ce9597469be5e6e84a9,1d2446b80bf7529e690eeae5049ab746,marvin gaye,stevie wonder,0.9970041346367666,0.9475663304328918,0.9030074885165634,0.9978505596055937,0.9978505596055937,0.9978505596055937,False,False
1,1d2446b80bf7529e690eeae5049ab746,69e1a3b7d645ec6d9d66ad39c93d7da4,stevie wonder,the temptations,0.9988963765093074,0.9673455953598022,0.915316568558411,0.9985399125429022,0.9985399125429022,0.9985399125429022,False,False
2,69e1a3b7d645ec6d9d66ad39c93d7da4,3eff1265ebcc144a7521b356633881a0,the temptations,sly the family stone,0.9987917138455149,0.9165207147598267,0.918233916894586,0.9992064867553581,0.9992064867553581,0.9992064867553581,False,False
3,3eff1265ebcc144a7521b356633881a0,9e3f6e48474bd96f65a8dff8179a2032,sly the family stone,tops,0.9964186278165422,0.8601617217063904,0.7872105430044931,0.9945227471833883,0.9945227471833883,0.9945227471833883,False,False
4,9e3f6e48474bd96f65a8dff8179a2032,5d3db752aa252229330d4de78f0c2e89,tops,jackson 5,0.9996638281332798,0.9066070318222046,0.8242861484846501,0.9996821158327908,0.9996821158327908,0.9996821158327908,False,False
5,5d3db752aa252229330d4de78f0c2e89,996aaf5458d9e2cfb321d83a9e09c56c,jackson 5,aaliyah,0.9998084618407113,0.8647876977920532,0.7648381312977228,0.9996574356142397,0.9996574356142397,0.9996574356142397,False,False
6,996aaf5458d9e2cfb321d83a9e09c56c,2f1676f577891c047e54f2e38849bdad,aaliyah,marvin gaye,0.9997090722396084,0.8527330756187439,0.8650414319265722,0.9993017668016152,0.9993017668016152,0.9993017668016152,False,False
7,2f1676f577891c047e54f2e38849bdad,735b45e3ca18ee2bf5cc57acb284ef56,marvin gaye,patrice rushen,0.9994913510204539,0.8515405058860779,0.8544138649529577,0.9998610333351879,0.9998610333351879,0.9998610333351879,False,False
8,735b45e3ca18ee2bf5cc57acb284ef56,32255870c53aaae441af4c2cf22e65cd,patrice rushen,isaac hayes,0.9992651685299965,0.9105496406555176,0.8667559489693062,0.999847681362946,0.999847681362946,0.999847681362946,False,False
9,32255870c53aaae441af4c2cf22e65cd,a7dd0e861e6c8dcbe4a7c6b8df715435,isaac hayes,maxwell,0.9992576979910869,0.8081332445144653,0.7444696896079822,0.9986192687680098,0.9986192687680098,0.9986192687680098,False,False
10,a7dd0e861e6c8dcbe4a7c6b8df715435,9cd53bc8697d958047ec2154472653b3,maxwell,mariah carey,0.9992320927746142,0.8791195750236511,0.7187973683383683,0.9988895366038413,0.9988895366038413,0.9988895366038413,False,False
11,9cd53bc8697d958047ec2154472653b3,1598d19bb3b770f3782533feb15c37d4,mariah carey,curtis mayfield,0.9998062204364231,0.7936720252037048,0.7744045247126784,0.9997901086782918,0.9997901086782918,0.9997901086782918,False,False
