run_id,timestamp,mode,pipeline,seed_track_id,seed_artist,seed_title,playlist_length,random_seed,sonic_weight,genre_weight,genre_method,min_genre_similarity,genre_gate_mode,transition_floor,transition_gamma,hard_floor,center_transitions,alpha,beta,gamma,alpha_schedule,similarity_floor,max_pool_size,max_artist_fraction,min_gap,sonic_variant,edge_hybrid_mean,edge_hybrid_median,edge_hybrid_p10,edge_hybrid_min,edge_sonic_mean,edge_sonic_median,edge_sonic_p10,edge_sonic_min,edge_genre_mean,edge_genre_median,edge_genre_p10,edge_genre_min,edge_transition_mean,edge_transition_median,edge_transition_p10,edge_transition_min,tracks_below_genre_threshold,edges_with_very_low_genre,seed_sim_mean,seed_sim_min,unique_artists,max_artist_percentage,adjacency_violations,min_gap_violations,cap_violations,below_floor_count,below_similarity_floor,genre_gate_rejected,artist_cap_rejected,adjacency_rejected,min_gap_rejected,transition_floor_rejected,total_candidates_considered
20251216_033119_dynamic_33f74d3e,20251216_033119,dynamic,ds,33f74d3e1cd2667cb332161fd86998eb,sonic youth,Silver Rocket,30,0,0.65,0.35,weighted_jaccard,0.2,hard,0.3,1.0,True,False,0.55,0.45,0.04,arc,0.3,1200,0.125,6,raw,0.734142556098073,0.7446433864686617,0.6195452136460311,0.4618714502918953,0.9990038391878798,0.9994343424493881,0.9967720126814836,0.9960080506373178,0.8492590990559808,0.8370102047920227,0.7852973341941833,0.6449384689331055,0.9972013297325305,0.9992816697537505,0.9961859207848516,0.9557477831691654,0,0,0.7430044708948039,0.4618714502918953,17,0.13333333333333333,0,0,0,0,28549,0,4556,0,0,0,34099
