position,prev_track_id,next_track_id,prev_artist,next_artist,sonic_sim,genre_sim,hybrid_sim,transition_sim,transition_raw,transition_centered,below_floor,same_artist
0,5a363d4ef1cc05132b5577b93caddb96,1f4c283d9c4931ef0352f5442b77d26c,jonny nash,wombo,0.996229118704214,0.33847805857658386,0.7584918177368405,0.9960885389294377,0.9960885389294377,0.9960885389294377,False,False
1,1f4c283d9c4931ef0352f5442b77d26c,aa764589c195dfa0f78f3f60360ad16d,wombo,waka wakah,0.9960803638993346,0.19508494436740875,0.6671677602055607,0.9978508900115391,0.9978508900115391,0.9978508900115391,False,False
2,aa764589c195dfa0f78f3f60360ad16d,8dde0d13938064a4a7a09f6c2277c248,waka wakah,soshi takeda,0.9968087946864747,0.46659567952156067,0.661816782288924,0.9947588154821824,0.9947588154821824,0.9947588154821824,False,False
3,8dde0d13938064a4a7a09f6c2277c248,0c2f3573817cae258316800db120492f,soshi takeda,way dynamic,0.990164364207822,0.521548867225647,0.6324931629464924,0.992888357873851,0.992888357873851,0.992888357873851,False,False
4,0c2f3573817cae258316800db120492f,d197fb186d13b20cdedcf5e1315856cb,way dynamic,nils frahm,0.9968008451464565,0.3067532777786255,0.5418529442593599,0.9977353037730841,0.9977353037730841,0.9977353037730841,False,False
5,d197fb186d13b20cdedcf5e1315856cb,57debac0f55cc01ca0f8d51f0833e872,nils frahm,valium aggelein,0.9968480824223753,0.2804742455482483,0.526418531700382,0.9992513899090694,0.9992513899090694,0.9992513899090694,False,False
6,57debac0f55cc01ca0f8d51f0833e872,6032f4c49fe7e68833f82372427da6fa,valium aggelein,jonny nash,0.9816618694477683,0.5432195663452148,0.5461227926529925,0.9816618694477686,0.9816618694477686,0.9816618694477686,False,False
7,6032f4c49fe7e68833f82372427da6fa,dbf58cadab7d4a431e9913c92ac81d02,jonny nash,eva808,0.9962968537911963,0.5514954924583435,0.6196641197491447,0.9977208594435105,0.9977208594435105,0.9977208594435105,False,False
8,dbf58cadab7d4a431e9913c92ac81d02,2d85a45270e5bfcc6e29ee5b6d3e4fe8,eva808,motohiro nakashima,0.9451030076593685,0.9999999403953552,0.5404682242935094,0.9834359212699577,0.9834359212699577,0.9834359212699577,False,False
9,2d85a45270e5bfcc6e29ee5b6d3e4fe8,681ddb33974851e25b5724b04090ccc0,motohiro nakashima,hiroshi yoshimura,0.9981434397994781,0.4911307990550995,0.7723565671520661,0.9929953850959327,0.9929953850959327,0.9929953850959327,False,False
10,681ddb33974851e25b5724b04090ccc0,02eaada8aa5b34ae059e952d21aa2f86,hiroshi yoshimura,smog,0.975979245001384,0.33877450227737427,0.6832754647070349,0.9971466966025392,0.9971466966025392,0.9971466966025392,False,False
11,02eaada8aa5b34ae059e952d21aa2f86,4268c9c39918a20bfe4a591d8e6c186d,smog,peel dream magazine,0.9803954272120391,0.6244678497314453,0.5622592671847136,0.9907651999009844,0.9907651999009844,0.9907651999009844,False,False
12,4268c9c39918a20bfe4a591d8e6c186d,15fd2baa79497e41efe33b4c9b59427d,peel dream magazine,cola,0.9942630196689173,0.8968456983566284,0.6511154729577644,0.9945296623700726,0.9945296623700726,0.9945296623700726,False,False
13,15fd2baa79497e41efe33b4c9b59427d,cd6f92cc3026e4a708d7a199ab301a91,cola,cate le bon,0.9986183944826161,0.8709468841552734,0.5596941834829045,0.9961760828551942,0.9961760828551942,0.9961760828551942,False,False
14,cd6f92cc3026e4a708d7a199ab301a91,b36fed0bc1d1d7f904a765dadff793a4,cate le bon,golden daze,0.9983744967037064,0.8413143754005432,0.6687754802781654,0.9989647776448469,0.9989647776448469,0.9989647776448469,False,False
15,b36fed0bc1d1d7f904a765dadff793a4,717de7e6046fb7155aca8909b2c6c4c1,golden daze,makaya mccraven,0.9949518163381634,0.11580010503530502,0.670581203920409,0.993157932355001,0.993157932355001,0.993157932355001,False,False
16,717de7e6046fb7155aca8909b2c6c4c1,78265381f67fabdc6aa4c4ab81dcd36d,makaya mccraven,container,0.9992833826381511,0.14915351569652557,0.6753264707233527,0.998992107430671,0.998992107430671,0.998992107430671,False,False
17,78265381f67fabdc6aa4c4ab81dcd36d,2acbfbe42ce4ea9b61087904646b32f9,container,sandro perri,0.9737777556913687,0.6634963750839233,0.7086303800766011,0.9983077923394299,0.9983077923394299,0.9983077923394299,False,False
18,2acbfbe42ce4ea9b61087904646b32f9,424ad535f297df3e0035d94129485b35,sandro perri,beak,0.9977764876291075,0.6143070459365845,0.5576970916485635,0.9970647693904843,0.9970647693904843,0.9970647693904843,False,False
19,424ad535f297df3e0035d94129485b35,e477d057dd9cda06340d2b3171b466b4,beak,old saw,0.9891323167144317,0.4908510446548462,0.6210672035078947,0.9952666693316289,0.9952666693316289,0.9952666693316289,False,False
20,e477d057dd9cda06340d2b3171b466b4,bb54084565d0a0db9633decd38ae982e,old saw,huerco s,0.9937815698774587,0.7502604722976685,0.5399855256253298,0.9861546187204955,0.9861546187204955,0.9861546187204955,False,False
21,bb54084565d0a0db9633decd38ae982e,53634a93237ffe5ab66f653e98b79f9c,huerco s,vegyn,0.9884503779833858,0.47225233912467957,0.5332568661435886,0.9895322722596219,0.9895322722596219,0.9895322722596219,False,False
22,53634a93237ffe5ab66f653e98b79f9c,ec1ecb4eb4eaefe5f4dc20659661ba33,vegyn,claude young,0.9976183985114636,0.5986316800117493,0.532020499420514,0.996500115163355,0.996500115163355,0.996500115163355,False,False
