position,prev_track_id,next_track_id,prev_artist,next_artist,sonic_sim,genre_sim,hybrid_sim,transition_sim,transition_raw,transition_centered,below_floor,same_artist
0,245605408d2c8a532b13ca6a71b1352f,a5281b5bb8931ebe12ed9fe78db9921c,built to spill,pavement,0.9993176791643594,0.9400447607040405,0.849053516613107,0.9968581282682702,0.9968581282682702,0.9968581282682702,False,False
1,a5281b5bb8931ebe12ed9fe78db9921c,b3140aebd8d8cbd391209b2d78369324,pavement,dinosaur jr,0.9986494198189977,0.9165668487548828,0.7337951052100998,0.998988041833309,0.998988041833309,0.998988041833309,False,False
2,b3140aebd8d8cbd391209b2d78369324,2abb7004d6a6f55a49991ae23ddf487a,dinosaur jr,teen suicide,0.9986220101880504,0.8040744662284851,0.6951600437755211,0.9974871691606018,0.9974871691606018,0.9974871691606018,False,False
3,2abb7004d6a6f55a49991ae23ddf487a,6a0d0b21540a15cbcd5e3d303bafc73a,teen suicide,interpol,0.998784648185035,0.7874201536178589,0.7311240207913168,0.9988946720434239,0.9988946720434239,0.9988946720434239,False,False
4,6a0d0b21540a15cbcd5e3d303bafc73a,9204a8e75897c7c3099ffc992872e8a6,interpol,fugazi,0.9991854392897009,0.7412614822387695,0.6023394306559637,0.9883452614535004,0.9883452614535004,0.9883452614535004,False,False
5,9204a8e75897c7c3099ffc992872e8a6,630515151041e51415cb238590bcead0,fugazi,dead kennedys,0.9995676677676587,0.823766827583313,0.8316765258333341,0.9995392183746497,0.9995392183746497,0.9995392183746497,False,False
6,630515151041e51415cb238590bcead0,600266312a0bd1e438683d21c3481eca,dead kennedys,built to spill,0.999600104058302,0.6300932168960571,0.7277877508683164,0.9996764250121829,0.9996764250121829,0.9996764250121829,False,False
7,600266312a0bd1e438683d21c3481eca,7de6c966faa120ccb0693c432744dfb3,built to spill,jay reatard,0.9992174284143083,0.8528279662132263,0.7278641990444442,0.9955013169342251,0.9955013169342251,0.9955013169342251,False,False
8,7de6c966faa120ccb0693c432744dfb3,1118935542e8e4603fb5ea16113ad566,jay reatard,wet leg,0.999884813733708,0.8460845947265625,0.6835129955942354,0.9997290632064086,0.9997290632064086,0.9997290632064086,False,False
9,1118935542e8e4603fb5ea16113ad566,9cbac1c89128439b4295e6c4fcb30644,wet leg,marcy playground,0.9990840305864799,0.7775205373764038,0.6229385980071782,0.9990005735199649,0.9990005735199649,0.9990005735199649,False,False
