run_id,timestamp,mode,pipeline,seed_track_id,seed_artist,seed_title,playlist_length,random_seed,sonic_weight,genre_weight,genre_method,min_genre_similarity,genre_gate_mode,transition_floor,transition_gamma,hard_floor,center_transitions,alpha,beta,gamma,alpha_schedule,similarity_floor,max_pool_size,max_artist_fraction,min_gap,sonic_variant,edge_hybrid_mean,edge_hybrid_median,edge_hybrid_p10,edge_hybrid_min,edge_sonic_mean,edge_sonic_median,edge_sonic_p10,edge_sonic_min,edge_genre_mean,edge_genre_median,edge_genre_p10,edge_genre_min,edge_transition_mean,edge_transition_median,edge_transition_p10,edge_transition_min,tracks_below_genre_threshold,edges_with_very_low_genre,seed_sim_mean,seed_sim_min,unique_artists,max_artist_percentage,adjacency_violations,min_gap_violations,cap_violations,below_floor_count,below_similarity_floor,genre_gate_rejected,artist_cap_rejected,adjacency_rejected,min_gap_rejected,transition_floor_rejected,total_candidates_considered
20251216_042547_dynamic_5b78deba,20251216_042547,dynamic,ds,5b78debacd8a7adfc6476fb4c2ad3315,sufjan stevens,Casimir Pulaski Day,30,0,0.55,0.45,weighted_jaccard,0.2,hard,0.3,1.0,True,False,0.55,0.45,0.04,arc,0.3,1200,0.125,6,raw,0.7222604594166957,0.7257966453518305,0.5724661584915106,0.48611931492054683,0.9950846439447836,0.9961235360137006,0.9879472121215254,0.9805153456202506,0.8300743020814041,0.8262805938720703,0.7435284733772278,0.6983012557029724,0.9945718793013192,0.9963041848184828,0.9912810330014974,0.9668581366593166,0,0,0.7315184441028059,0.48611931492054683,14,0.13333333333333333,0,0,0,0,30994,0,2480,0,0,0,34099
