position,prev_track_id,next_track_id,prev_artist,next_artist,sonic_sim,genre_sim,hybrid_sim,transition_sim,transition_raw,transition_centered,below_floor,same_artist
0,370b83ca5f025ddf99d67c885df37cef,b6f0067806fac3de1af99ea3ca7b1cfd,beach house,duster,0.9982662348455038,0.8848180770874023,0.8259706082183911,0.9983468159907487,0.9983468159907487,0.9983468159907487,False,False
1,b6f0067806fac3de1af99ea3ca7b1cfd,8d554b74a93ad9100630da70c172f296,duster,sound of ceres,0.9978543544538641,0.7890835404396057,0.6494866234804885,0.9824259472054818,0.9824259472054818,0.9824259472054818,False,False
2,8d554b74a93ad9100630da70c172f296,0ff9b7ab3f3d2eb345cd2fa1302160b6,sound of ceres,yo la tengo,0.9995159952464042,0.9094093441963196,0.5492290547995279,0.9993626459627719,0.9993626459627719,0.9993626459627719,False,False
3,0ff9b7ab3f3d2eb345cd2fa1302160b6,aa1fd99cfb42945b417a36f11f0638da,yo la tengo,spirit of the beehive,0.9995648470623223,0.875728189945221,0.6840829863825068,0.9976034995549701,0.9976034995549701,0.9976034995549701,False,False
4,aa1fd99cfb42945b417a36f11f0638da,501eafd002bf4803fb20507b3c78a6e4,spirit of the beehive,suzanne kraft,0.9890900577868419,0.8437460064888,0.5396471665681526,0.9980480441861933,0.9980480441861933,0.9980480441861933,False,False
5,501eafd002bf4803fb20507b3c78a6e4,c8758499a8298ad82d4b31ed815197be,suzanne kraft,wednesday,0.9967079323867277,0.7280781269073486,0.5747384837822777,0.9854856884707588,0.9854856884707588,0.9854856884707588,False,False
6,c8758499a8298ad82d4b31ed815197be,638eada3374ec8969fcd98ea46e73ede,wednesday,beach house,0.9946192033176942,0.7993281483650208,0.7171404404594737,0.9944951299462831,0.9944951299462831,0.9944951299462831,False,False
7,638eada3374ec8969fcd98ea46e73ede,ec21992308307803be882b17264cd487,beach house,wild nothing,0.9998016837245305,0.9676443934440613,0.7864490898158082,0.9993357462991224,0.9993357462991224,0.9993357462991224,False,False
8,ec21992308307803be882b17264cd487,2ba86e00b8ddf435bd6064dfcb6943ed,wild nothing,slow pulp,0.9995524769642007,0.8455508351325989,0.6238694297041384,0.9981915984881721,0.9981915984881721,0.9981915984881721,False,False
9,2ba86e00b8ddf435bd6064dfcb6943ed,2d720cbb944f44da28d75ef51d9255d5,slow pulp,stephen steinbrink,0.9990416206746011,0.8635066151618958,0.6332227720038659,0.9981537723884664,0.9981537723884664,0.9981537723884664,False,False
10,2d720cbb944f44da28d75ef51d9255d5,955e1dc73c672ac97ad1788fd8cfd527,stephen steinbrink,the radio dept,0.9999095429641112,0.9476956725120544,0.6747540316345054,0.999883796291233,0.999883796291233,0.999883796291233,False,False
11,955e1dc73c672ac97ad1788fd8cfd527,918518ef73faa4ce4b641a1cb0b47211,the radio dept,spiritualized,0.9867618521042737,0.8521518111228943,0.6769840591845171,0.99198275227435,0.99198275227435,0.99198275227435,False,False
12,918518ef73faa4ce4b641a1cb0b47211,61f14ba646f0cf893ef1d5000f8aeb9d,spiritualized,the spirit of the beehive,0.9978244161942901,0.8622742295265198,0.6088012902439999,0.9976747308969971,0.9976747308969971,0.9976747308969971,False,False
13,61f14ba646f0cf893ef1d5000f8aeb9d,004b3cd69fdcb91081575e8e1e970230,the spirit of the beehive,beach house,0.9996336455142457,0.8725793957710266,0.6583107522766694,0.999346763276029,0.999346763276029,0.999346763276029,False,False
14,004b3cd69fdcb91081575e8e1e970230,0c021e1b386473e7acfb8d47c9b04c1e,beach house,real estate,0.9989977714029998,0.8717741966247559,0.6062073573371282,0.999688607322186,0.999688607322186,0.999688607322186,False,False
15,0c021e1b386473e7acfb8d47c9b04c1e,5348e89f776790b51059ee723b4e50d0,real estate,duster,0.9982342431385662,0.7822613716125488,0.5756070456136165,0.9969647878439374,0.9969647878439374,0.9969647878439374,False,False
16,5348e89f776790b51059ee723b4e50d0,903d6fd08a1a0e5b50e269f1bff4ca79,duster,jay som,0.999061977221335,0.8233996033668518,0.5468448705307979,0.9987298473332487,0.9987298473332487,0.9987298473332487,False,False
17,903d6fd08a1a0e5b50e269f1bff4ca79,7c209d7df711a3ebf4c1fb68d3f3021d,jay som,diiv,0.999503171669286,0.8381807804107666,0.6010480525330489,0.9983132268244513,0.9983132268244513,0.9983132268244513,False,False
18,7c209d7df711a3ebf4c1fb68d3f3021d,1cb37b88c1adadc7477d3f59c19866b3,diiv,youth lagoon,0.9519272052759049,0.8836572766304016,0.7193833028801554,0.9845181675597948,0.9845181675597948,0.9845181675597948,False,False
19,1cb37b88c1adadc7477d3f59c19866b3,f198b2fdc6a0a2dec591fe588385609b,youth lagoon,early day miners,0.9926426978322003,0.770532488822937,0.5080801787946349,0.9965118800683952,0.9965118800683952,0.9965118800683952,False,False
20,f198b2fdc6a0a2dec591fe588385609b,1c966c9a965534977ebd9ff9a8ce1e9f,early day miners,beach house,0.9701167009710717,0.8466958403587341,0.696953575623541,0.9325843395897545,0.9325843395897545,0.9325843395897545,False,False
21,1c966c9a965534977ebd9ff9a8ce1e9f,9d1de0a609ee544de0e8fc39c7a043aa,beach house,torrey,0.9995738902600584,0.9600959420204163,0.7000606404018738,0.9997064661769227,0.9997064661769227,0.9997064661769227,False,False
22,9d1de0a609ee544de0e8fc39c7a043aa,c7c0585b1cc1f15933858e42a5180dbd,torrey,duster,0.9996101393378444,0.7643088698387146,0.5836505446274756,0.9987776943093493,0.9987776943093493,0.9987776943093493,False,False
23,c7c0585b1cc1f15933858e42a5180dbd,802fc928a77a2ec068cb2125e4f2e666,duster,feeble little horse,0.9996541888301593,0.7582741975784302,0.7138080671242759,0.9992206225942516,0.9992206225942516,0.9992206225942516,False,False
24,802fc928a77a2ec068cb2125e4f2e666,0394de2d83a7af0fac4bee5b40d96dfc,feeble little horse,cathedral bells,0.9995853830994247,0.8933222889900208,0.4519922094321049,0.9996703292385469,0.9996703292385469,0.9996703292385469,False,False
25,0394de2d83a7af0fac4bee5b40d96dfc,8295623571174ca855c9fddb76cfe752,cathedral bells,yo la tengo,0.999752205195196,0.9211770296096802,0.5226311053386615,0.998859321390672,0.998859321390672,0.998859321390672,False,False
